619	0.3333333333333333
621	0.08333333333333333
622	0.08333333333333333
634	0.25
654	0.4166666666666667
666	0.25
671	0.5
678	0.6666666666666666
682	0.25
695	0.6666666666666666
699	0.5833333333333334
700	0.4166666666666667
701	0.3333333333333333
705	0.4166666666666667
710	0.25
736	0.5
738	0.3333333333333333
745	0.0
748	0.25
767	0.75
768	0.3333333333333333
770	0.16666666666666666
771	0.3333333333333333
772	0.16666666666666666
773	0.4166666666666667
779	0.25
788	0.25
789	0.08333333333333333
791	0.5833333333333334
792	0.3333333333333333
804	0.0
809	0.08333333333333333
810	0.16666666666666666
811	0.4166666666666667
813	0.3333333333333333
818	0.75
830	0.16666666666666666
841	0.5
843	0.08333333333333333
845	0.8333333333333334
858	0.16666666666666666
867	0.5
874	0.5833333333333334
876	0.25
884	0.5
893	0.4166666666666667
895	0.8333333333333334
900	0.16666666666666666
905	0.8333333333333334
910	1.0
912	0.5
914	0.25
916	0.16666666666666666
918	0.5
919	0.4166666666666667
920	0.5833333333333334
922	0.25
934	1.0
938	0.3333333333333333
939	0.0
945	0.08333333333333333
949	0.16666666666666666
951	0.5833333333333334
955	0.25
973	0.25
980	0.25
983	0.08333333333333333
986	0.25
993	0.75
994	0.8333333333333334
998	0.5833333333333334
3	0.25
7	0.5
8	0.08333333333333333
10	0.5833333333333334
11	0.5
12	0.4166666666666667
13	0.16666666666666666
16	0.9166666666666666
18	0.3333333333333333
24	0.25
25	0.5
26	0.75
29	0.5
32	0.5
34	0.3333333333333333
36	0.5
40	0.25
41	0.4166666666666667
44	0.75
46	0.3333333333333333
48	0.4166666666666667
51	0.6666666666666666
52	0.5
55	0.4166666666666667
58	0.25
61	0.25
67	0.16666666666666666
72	0.4166666666666667
73	0.0
74	0.5
75	0.5
77	0.08333333333333333
79	0.3333333333333333
81	0.6666666666666666
87	0.8333333333333334
88	0.25
90	0.08333333333333333
91	0.5833333333333334
96	0.16666666666666666
98	0.75
99	0.0
101	0.3333333333333333
108	0.8333333333333334
111	0.4166666666666667
113	0.16666666666666666
115	0.3333333333333333
116	0.3333333333333333
117	0.75
118	0.25
119	0.75
120	0.3333333333333333
122	0.25
133	0.4166666666666667
136	0.08333333333333333
137	0.25
140	0.16666666666666666
141	0.4166666666666667
143	0.5833333333333334
144	0.3333333333333333
145	0.4166666666666667
148	0.5
149	0.3333333333333333
151	0.5
155	0.25
159	0.5833333333333334
160	0.25
166	1.0
168	0.25
171	0.4166666666666667
172	0.0
173	0.25
176	0.4166666666666667
178	0.9166666666666666
179	0.25
180	0.5833333333333334
181	0.4166666666666667
182	0.25
184	0.25
186	0.5
190	0.4166666666666667
191	0.4166666666666667
195	0.3333333333333333
196	0.5
197	0.5
198	0.9166666666666666
200	0.5
205	0.4166666666666667
206	0.8333333333333334
207	0.5833333333333334
208	0.5
211	0.16666666666666666
213	0.16666666666666666
215	0.4166666666666667
219	0.5833333333333334
222	0.5
223	0.5
224	0.3333333333333333
225	0.5
226	0.4166666666666667
227	0.6666666666666666
228	0.5833333333333334
232	0.3333333333333333
236	0.16666666666666666
241	0.25
242	0.5833333333333334
243	0.4166666666666667
244	0.25
245	0.3333333333333333
247	0.08333333333333333
248	0.16666666666666666
249	0.16666666666666666
253	0.4166666666666667
255	0.3333333333333333
256	0.16666666666666666
257	0.25
258	0.25
259	0.9166666666666666
260	0.8333333333333334
262	0.3333333333333333
263	0.3333333333333333
265	0.16666666666666666
269	0.25
270	0.16666666666666666
275	0.25
276	0.5833333333333334
277	0.75
279	0.4166666666666667
287	0.5
289	0.25
293	0.3333333333333333
294	0.4166666666666667
297	0.3333333333333333
298	0.6666666666666666
304	0.5833333333333334
305	0.8333333333333334
306	0.3333333333333333
312	0.5
315	0.4166666666666667
316	0.25
321	0.3333333333333333
325	0.5
327	0.25
328	0.4166666666666667
329	0.08333333333333333
332	0.5833333333333334
333	0.75
334	0.08333333333333333
335	0.16666666666666666
336	0.4166666666666667
340	0.5
342	0.16666666666666666
343	0.08333333333333333
344	0.08333333333333333
347	0.5833333333333334
349	0.6666666666666666
353	0.25
355	0.5833333333333334
358	0.25
359	0.75
363	0.5833333333333334
364	0.16666666666666666
370	0.4166666666666667
373	0.5
374	0.5
377	0.5833333333333334
378	0.4166666666666667
380	0.4166666666666667
381	0.5
384	0.16666666666666666
385	0.4166666666666667
386	0.4166666666666667
388	0.6666666666666666
389	0.25
390	0.3333333333333333
392	0.5833333333333334
395	0.6666666666666666
396	0.5833333333333334
397	0.6666666666666666
398	0.16666666666666666
399	0.9166666666666666
401	0.5
409	0.6666666666666666
415	0.5
418	0.5833333333333334
420	0.5
423	0.6666666666666666
425	0.5
427	0.5
428	0.5833333333333334
433	0.25
438	0.8333333333333334
443	0.3333333333333333
446	0.3333333333333333
452	0.08333333333333333
453	0.5833333333333334
454	0.5833333333333334
456	0.4166666666666667
457	1.0
458	0.3333333333333333
460	0.5833333333333334
461	0.4166666666666667
464	0.5
466	0.25
468	0.08333333333333333
473	0.5
480	0.08333333333333333
481	0.3333333333333333
482	0.5833333333333334
483	0.5833333333333334
485	0.5833333333333334
489	0.08333333333333333
490	0.25
492	0.16666666666666666
493	0.6666666666666666
496	0.25
498	0.9166666666666666
500	0.3333333333333333
501	0.3333333333333333
503	0.16666666666666666
505	0.25
509	0.4166666666666667
510	0.3333333333333333
511	0.4166666666666667
512	0.5833333333333334
513	0.3333333333333333
515	0.16666666666666666
519	0.16666666666666666
520	0.25
522	0.75
523	0.6666666666666666
524	0.25
525	0.5
526	0.8333333333333334
528	0.5
530	0.9166666666666666
531	0.3333333333333333
536	0.4166666666666667
537	0.25
540	0.9166666666666666
542	0.3333333333333333
544	0.3333333333333333
552	0.4166666666666667
554	0.5
556	0.3333333333333333
557	0.75
559	0.5
562	0.75
566	0.3333333333333333
567	0.5833333333333334
569	0.6666666666666666
572	0.08333333333333333
574	0.5833333333333334
575	0.16666666666666666
576	0.0
577	0.5
578	0.5833333333333334
579	0.25
581	0.3333333333333333
583	0.08333333333333333
585	1.0
588	0.16666666666666666
589	0.16666666666666666
590	0.3333333333333333
591	0.16666666666666666
595	0.08333333333333333
598	0.16666666666666666
601	0.5833333333333334
602	0.5
604	0.16666666666666666
605	0.16666666666666666
606	0.5
607	0.25
608	0.3333333333333333
612	0.25
624	0.16666666666666666
625	0.25
626	0.6666666666666666
629	0.4166666666666667
630	0.16666666666666666
631	0.6666666666666666
632	0.16666666666666666
633	0.3333333333333333
636	0.3333333333333333
637	0.25
640	0.8333333333333334
641	0.5833333333333334
643	0.5
644	0.16666666666666666
646	0.25
647	0.16666666666666666
651	0.3333333333333333
652	0.3333333333333333
653	0.6666666666666666
655	0.3333333333333333
656	0.08333333333333333
657	0.4166666666666667
659	0.4166666666666667
663	0.6666666666666666
664	0.5
